Wayback Link,Link
http://web.archive.org/web/20220704161338/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-11-09-suncor-energy-to-present-at-the-bank-of-america-merrill-lynch-global-energy-conference-en.pdf?modified=20210902050715,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-11-09-suncor-energy-to-present-at-the-bank-of-america-merrill-lynch-global-energy-conference-en.pdf?modified=20210902050715
http://web.archive.org/web/20220704155613/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-10-31-suncor-energy-reports-2012-third-quarter-results-en.pdf?modified=20210902050714,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-10-31-suncor-energy-reports-2012-third-quarter-results-en.pdf?modified=20210902050714
http://web.archive.org/web/20220629131646/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-10-24-suncor-energy-to-release-third-quarter-2012-financial-results-en.pdf?modified=20210902050713,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-10-24-suncor-energy-to-release-third-quarter-2012-financial-results-en.pdf?modified=20210902050713
http://web.archive.org/web/20220704150919/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-10-22-suncor-energy-provides-update-on-firebag-operations-en.pdf?modified=20210902050712,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-10-22-suncor-energy-provides-update-on-firebag-operations-en.pdf?modified=20210902050712
http://web.archive.org/web/20220703213521/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-09-21-suncor-energy-announces-automatic-share-repurchase-plan-en.pdf?modified=20210902050711,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-09-21-suncor-energy-announces-automatic-share-repurchase-plan-en.pdf?modified=20210902050711
http://web.archive.org/web/20220704153648/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-09-17-suncor-energy-announces-normal-course-issuer-bid-en.pdf?modified=20210902050710,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-09-17-suncor-energy-announces-normal-course-issuer-bid-en.pdf?modified=20210902050710
http://web.archive.org/web/20220704161819/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-08-30-suncor-energy-to-present-at-the-2012-barclays-capital-ceo-energy-power-conference-en.pdf?modified=20210902050709,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-08-30-suncor-energy-to-present-at-the-2012-barclays-capital-ceo-energy-power-conference-en.pdf?modified=20210902050709
http://web.archive.org/web/20220703214925/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-25-suncor-energy-declares-dividend-en.pdf?modified=20210902050708,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-25-suncor-energy-declares-dividend-en.pdf?modified=20210902050708
http://web.archive.org/web/20220703212848/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-24-suncor-energy-and-canadas-sport-hall-of-fame-unveil-new-olympic-paralympic-flag-bearer-en.pdf?modified=20210902050706,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-24-suncor-energy-and-canadas-sport-hall-of-fame-unveil-new-olympic-paralympic-flag-bearer-en.pdf?modified=20210902050706
http://web.archive.org/web/20220703204625/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-24-suncor-energy-reports-2012-second-quarter-results-en.pdf?modified=20210902050707,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-24-suncor-energy-reports-2012-second-quarter-results-en.pdf?modified=20210902050707
http://web.archive.org/web/20220704154057/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-18-suncor-energy-releases-2012-report-on-sustainability-en.pdf?modified=20210902050706,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-18-suncor-energy-releases-2012-report-on-sustainability-en.pdf?modified=20210902050706
http://web.archive.org/web/20220703203247/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-17-suncor-energy-to-release-second-quarter-2012-financial-results-en.pdf?modified=20210902050705,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-07-17-suncor-energy-to-release-second-quarter-2012-financial-results-en.pdf?modified=20210902050705
http://web.archive.org/web/20220703204951/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-06-20-alberta-oil-sands-and-construction-industries-launch-drug-alcohol-risk-reduction-pilot-en.pdf?modified=20210902050704,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-06-20-alberta-oil-sands-and-construction-industries-launch-drug-alcohol-risk-reduction-pilot-en.pdf?modified=20210902050704
http://web.archive.org/web/20220629133225/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-06-19-suncor-energy-extends-commitment-to-support-canadian-paralympic-movement-en.pdf?modified=20210902050704,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-06-19-suncor-energy-extends-commitment-to-support-canadian-paralympic-movement-en.pdf?modified=20210902050704
http://web.archive.org/web/20220703211358/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-06-14-suncor-energy-officially-opens-wintering-hills-wind-power-project-en.pdf?modified=20210902050703,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-06-14-suncor-energy-officially-opens-wintering-hills-wind-power-project-en.pdf?modified=20210902050703
http://web.archive.org/web/20220701150005/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-05-14-suncor-announces-option-writing-program-in-connection-with-normal-course-issuer-bid-en.pdf?modified=20210902050702,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-05-14-suncor-announces-option-writing-program-in-connection-with-normal-course-issuer-bid-en.pdf?modified=20210902050702
http://web.archive.org/web/20220621170009/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-05-01-suncor-energy-shareholders-approve-all-resolutions-at-annual-general-meeting-en.pdf?modified=20210902050702,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-05-01-suncor-energy-shareholders-approve-all-resolutions-at-annual-general-meeting-en.pdf?modified=20210902050702
http://web.archive.org/web/20220704153517/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-30-suncor-energy-increases-dividend-en.pdf?modified=20210902050701,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-30-suncor-energy-increases-dividend-en.pdf?modified=20210902050701
http://web.archive.org/web/20220629120541/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-30-suncor-energy-reports-2012-first-quarter-results-en.pdf?modified=20210902050701,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-30-suncor-energy-reports-2012-first-quarter-results-en.pdf?modified=20210902050701
http://web.archive.org/web/20220704153444/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-24-petro-canadas-face-program-supports-big-dreams-en.pdf?modified=20210902050659,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-24-petro-canadas-face-program-supports-big-dreams-en.pdf?modified=20210902050659
http://web.archive.org/web/20220703202749/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-17-suncor-energy-to-release-first-quarter-2012-financial-results-and-hold-agm-en.pdf?modified=20210902050659,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-17-suncor-energy-to-release-first-quarter-2012-financial-results-and-hold-agm-en.pdf?modified=20210902050659
http://web.archive.org/web/20220701142536/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-16-suncor-energy-completes-maintenance-on-oil-sands-upgrader-en.pdf?modified=20210902050658,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-16-suncor-energy-completes-maintenance-on-oil-sands-upgrader-en.pdf?modified=20210902050658
http://web.archive.org/web/20220703210639/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-13-suncor-energy-consents-to-fine-with-competition-bureau-en.pdf?modified=20210902050657,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-04-13-suncor-energy-consents-to-fine-with-competition-bureau-en.pdf?modified=20210902050657
http://web.archive.org/web/20220704161408/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-03-22-suncor-energy-recognized-for-leading-by-metrics-safety-program-en.pdf?modified=20210902050657,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-03-22-suncor-energy-recognized-for-leading-by-metrics-safety-program-en.pdf?modified=20210902050657
http://web.archive.org/web/20220703200820/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-03-13-suncor-energy-reports-unplanned-maintenance-on-oil-sands-upgrader-en.pdf?modified=20210902050656,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-03-13-suncor-energy-reports-unplanned-maintenance-on-oil-sands-upgrader-en.pdf?modified=20210902050656
http://web.archive.org/web/20221007084917/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-03-01-suncor-energy-to-file-annual-disclosure-documents-en.pdf?modified=20210902050655,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-03-01-suncor-energy-to-file-annual-disclosure-documents-en.pdf?modified=20210902050655
http://web.archive.org/web/20220704155843/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-02-28-suncor-energy-announces-automatic-share-repurchase-plan-en.pdf?modified=20210902050654,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-02-28-suncor-energy-announces-automatic-share-repurchase-plan-en.pdf?modified=20210902050654
http://web.archive.org/web/20220701140319/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-02-23-suncor-energy-announces-normal-course-issuer-bid-en.pdf?modified=20210902050653,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-02-23-suncor-energy-announces-normal-course-issuer-bid-en.pdf?modified=20210902050653
http://web.archive.org/web/20220629124702/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-02-02-suncor-energy-declares-dividend-en.pdf?modified=20210902050652,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-02-02-suncor-energy-declares-dividend-en.pdf?modified=20210902050652
http://web.archive.org/web/20220621170123/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-01-31-suncor-energy-reports-2011-fourth-quarter-results-en.pdf?modified=20210902050651,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-01-31-suncor-energy-reports-2011-fourth-quarter-results-en.pdf?modified=20210902050651
http://web.archive.org/web/20220703213259/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-01-25-suncor-energy-to-release-fourth-quarter-2011-financial-results-en.pdf?modified=20210902050650,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2012/2012-01-25-suncor-energy-to-release-fourth-quarter-2011-financial-results-en.pdf?modified=20210902050650
http://web.archive.org/web/20220703210955/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-22-suncor-energy-recognized-by-industry-association-for-commitment-to-biofuels-en.pdf?modified=20210902050649,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-22-suncor-energy-recognized-by-industry-association-for-commitment-to-biofuels-en.pdf?modified=20210902050649
http://web.archive.org/web/20220629131606/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-14-suncor-energys-raymond-floyd-inducted-into-manufacturing-hall-of-fame-en.pdf?modified=20210902050648,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-14-suncor-energys-raymond-floyd-inducted-into-manufacturing-hall-of-fame-en.pdf?modified=20210902050648
http://web.archive.org/web/20220704145450/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-11-suncor-energy-announces-withdrawal-from-syria-en.pdf?modified=20210902050648,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-11-suncor-energy-announces-withdrawal-from-syria-en.pdf?modified=20210902050648
http://web.archive.org/web/20220629131301/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-06-suncor-energy-announces-senior-executive-team-en.pdf?modified=20210902050647,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-06-suncor-energy-announces-senior-executive-team-en.pdf?modified=20210902050647
http://web.archive.org/web/20220703214256/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-01-suncor-energy-announces-rick-george-transition-plan-and-retirement-en.pdf?modified=20210902050645,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-01-suncor-energy-announces-rick-george-transition-plan-and-retirement-en.pdf?modified=20210902050645
http://web.archive.org/web/20220629125311/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-01-thousands-of-teddy-bears-are-making-the-journey-to-kids-in-need-en.pdf?modified=20210902050646,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-12-01-thousands-of-teddy-bears-are-making-the-journey-to-kids-in-need-en.pdf?modified=20210902050646
http://web.archive.org/web/20220704152354/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-30-suncor-energy-one-day-blitz-kicks-off-holiday-fundraising-campaign-to-help-food-bank-en.pdf?modified=20210902050645,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-30-suncor-energy-one-day-blitz-kicks-off-holiday-fundraising-campaign-to-help-food-bank-en.pdf?modified=20210902050645
http://web.archive.org/web/20220704151545/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-28-suncor-energy-employees-teddy-bears-and-a-life-size-nutcracker-help-families-in-need-en.pdf?modified=20210902050644,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-28-suncor-energy-employees-teddy-bears-and-a-life-size-nutcracker-help-families-in-need-en.pdf?modified=20210902050644
http://web.archive.org/web/20220704162623/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-17-new-era-for-community-investment-at-suncor-energy-en.pdf?modified=20210902050643,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-17-new-era-for-community-investment-at-suncor-energy-en.pdf?modified=20210902050643
http://web.archive.org/web/20220704151040/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-14-suncor-energy-completes-maintenance-on-terra-nova-fpso-en.pdf?modified=20210902050643,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-14-suncor-energy-completes-maintenance-on-terra-nova-fpso-en.pdf?modified=20210902050643
http://web.archive.org/web/20220703203553/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-08-suncor-energy-announces-2012-capital-spending-plan-and-production-outlook-en.pdf?modified=20210902050642,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-08-suncor-energy-announces-2012-capital-spending-plan-and-production-outlook-en.pdf?modified=20210902050642
http://web.archive.org/web/20220621170121/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-07-suncor-energy-declares-dividend-en.pdf?modified=20210902050641,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-07-suncor-energy-declares-dividend-en.pdf?modified=20210902050641
http://web.archive.org/web/20220704154002/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-03-suncor-energy-reports-2011-third-quarter-results-en.pdf?modified=20210902050641,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-11-03-suncor-energy-reports-2011-third-quarter-results-en.pdf?modified=20210902050641
http://web.archive.org/web/20220703211523/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-27-suncor-energy-to-release-third-quarter-2011-financial-results-en.pdf?modified=20210902050640,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-27-suncor-energy-to-release-third-quarter-2011-financial-results-en.pdf?modified=20210902050640
http://web.archive.org/web/20220629124437/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-13-suncor-energy-ranked-top-canadian-firm-for-climate-change-disclosure-en.pdf?modified=20210902050639,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-13-suncor-energy-ranked-top-canadian-firm-for-climate-change-disclosure-en.pdf?modified=20210902050639
http://web.archive.org/web/20220703215155/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-06-mayor-nenshi-discusses-poverty-reduction-at-tamarack-institute-honoring-jane-jacobs-en.pdf?modified=20210902050638,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-06-mayor-nenshi-discusses-poverty-reduction-at-tamarack-institute-honoring-jane-jacobs-en.pdf?modified=20210902050638
http://web.archive.org/web/20220701134153/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-04-tamarack-institute-and-mayor-nenshi-celebrate-urbanist-jane-jacobs-en.pdf?modified=20210902050638,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-10-04-tamarack-institute-and-mayor-nenshi-celebrate-urbanist-jane-jacobs-en.pdf?modified=20210902050638
http://web.archive.org/web/20220621170014/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-09-29-suncor-energy-street-hockey-challenge-helps-united-way-bring-out-the-kid-in-you-en.pdf?modified=20210902050638,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-09-29-suncor-energy-street-hockey-challenge-helps-united-way-bring-out-the-kid-in-you-en.pdf?modified=20210902050638
http://web.archive.org/web/20220629133716/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/images/shared/community-news-files/2011-09-23-suncor-energy-plants-five-millionth-tree-at-oil-sands-en.pdf?modified=20210930173341,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/images/shared/community-news-files/2011-09-23-suncor-energy-plants-five-millionth-tree-at-oil-sands-en.pdf?modified=20210930173341
http://web.archive.org/web/20220701145418/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-09-15-suncor-energy-announces-automatic-share-repurchase-plan-en.pdf?modified=20210902050637,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-09-15-suncor-energy-announces-automatic-share-repurchase-plan-en.pdf?modified=20210902050637
http://web.archive.org/web/20220704152756/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-08-30-suncor-energy-to-present-at-the-2011-barclays-capital-ceo-energy-power-conference-en.pdf?modified=20210902050637,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-08-30-suncor-energy-to-present-at-the-2011-barclays-capital-ceo-energy-power-conference-en.pdf?modified=20210902050637
http://web.archive.org/web/20220704144801/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-08-30-suncor-energy-announces-normal-course-issuer-bid-en.pdf?modified=20210902050636,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-08-30-suncor-energy-announces-normal-course-issuer-bid-en.pdf?modified=20210902050636
http://web.archive.org/web/20220629124737/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-08-01-fatal-incident-on-suncor-site-en.pdf?modified=20210902050635,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-08-01-fatal-incident-on-suncor-site-en.pdf?modified=20210902050635
http://web.archive.org/web/20220629122024/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-28-suncor-energy-reports-2011-second-quarter-results-en.pdf?modified=20210902050634,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-28-suncor-energy-reports-2011-second-quarter-results-en.pdf?modified=20210902050634
http://web.archive.org/web/20220704154927/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-26-suncor-energy-declares-dividend-en.pdf?modified=20210902050633,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-26-suncor-energy-declares-dividend-en.pdf?modified=20210902050633
http://web.archive.org/web/20220701143630/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-22-suncor-energy-releases-2011-report-on-sustainability-en.pdf?modified=20210902050633,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-22-suncor-energy-releases-2011-report-on-sustainability-en.pdf?modified=20210902050633
http://web.archive.org/web/20220703213337/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-21-suncor-energy-to-release-second-quarter-2011-financial-results-en.pdf?modified=20210902050632,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-07-21-suncor-energy-to-release-second-quarter-2011-financial-results-en.pdf?modified=20210902050632
http://web.archive.org/web/20220704153231/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-06-16-suncor-energy-receives-emerald-challenge-award-en.pdf?modified=20210902050631,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-06-16-suncor-energy-receives-emerald-challenge-award-en.pdf?modified=20210902050631
http://web.archive.org/web/20220703200905/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-06-07-suncor-st-clair-ethanol-plant-safely-achieves-one-billion-litre-production-milestone-en.pdf?modified=20210902050631,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-06-07-suncor-st-clair-ethanol-plant-safely-achieves-one-billion-litre-production-milestone-en.pdf?modified=20210902050631
http://web.archive.org/web/20220704150839/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-26-in-remembrance-of-a-fellow-worker-en.pdf?modified=20210902050630,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-26-in-remembrance-of-a-fellow-worker-en.pdf?modified=20210902050630
http://web.archive.org/web/20220703205204/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-03-suncor-energy-reports-2011-first-quarter-results-en.pdf?modified=20210902050629,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-03-suncor-energy-reports-2011-first-quarter-results-en.pdf?modified=20210902050629
http://web.archive.org/web/20220703203401/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-03-suncor-energy-shareholders-approve-all-resolutions-at-annual-general-meeting-en.pdf?modified=20210902050629,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-03-suncor-energy-shareholders-approve-all-resolutions-at-annual-general-meeting-en.pdf?modified=20210902050629
http://web.archive.org/web/20220703215253/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-02-suncor-energy-increases-dividend-en.pdf?modified=20210902050627,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-02-suncor-energy-increases-dividend-en.pdf?modified=20210902050627
http://web.archive.org/web/20220701140140/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-04-26-suncor-energy-to-release-first-quarter-2011-financial-results-and-hold-agm-en.pdf?modified=20210902050626,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-04-26-suncor-energy-to-release-first-quarter-2011-financial-results-and-hold-agm-en.pdf?modified=20210902050626
http://web.archive.org/web/20220703212548/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-25-suncor-energy-doubles-production-capacity-at-st-clair-ethanol-plant-en.pdf?modified=20210902050625,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-25-suncor-energy-doubles-production-capacity-at-st-clair-ethanol-plant-en.pdf?modified=20210902050625
http://web.archive.org/web/20220701142339/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-24-suncor-energy-recognized-for-exceptional-environment-performance-en.pdf?modified=20210902050625,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-24-suncor-energy-recognized-for-exceptional-environment-performance-en.pdf?modified=20210902050625
http://web.archive.org/web/20220703212428/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-22-suncor-energy-finalizes-strategic-alliance-with-total-e-p-canada-ltd-en.pdf?modified=20210902050624,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-22-suncor-energy-finalizes-strategic-alliance-with-total-e-p-canada-ltd-en.pdf?modified=20210902050624
http://web.archive.org/web/20220629135845/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/images/shared/community-news-files/2011-03-14-fmm-community-conference-en.pdf?modified=20210930173332,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/images/shared/community-news-files/2011-03-14-fmm-community-conference-en.pdf?modified=20210930173332
http://web.archive.org/web/20220704145406/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-04-suncor-energy-recognized-for-reclamation-efforts-en.pdf?modified=20210902050623,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-04-suncor-energy-recognized-for-reclamation-efforts-en.pdf?modified=20210902050623
http://web.archive.org/web/20220703213628/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-03-suncor-energy-files-annual-disclosure-documents-en.pdf?modified=20210902050622,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-03-suncor-energy-files-annual-disclosure-documents-en.pdf?modified=20210902050622
http://web.archive.org/web/20220701130341/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-03-suncor-energy-reports-2010-fourth-quarter-results-en.pdf?modified=20210902050623,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-03-03-suncor-energy-reports-2010-fourth-quarter-results-en.pdf?modified=20210902050623
